method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
run_a_stage2b,COc1cc(_C=N_NC(=O)c2cc(-c3ccccc3)nc3ccccc23)ccc1O,val::COc1cc(_C=N_NC(=O)c2cc(-c3ccccc3)nc3ccccc23)ccc1O__gen0000,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.7609501481056213,0.0,0.07692307978868484,0.26521560549736023,0.012195121496915817,5.262493232294219e-06,0.0,0.0,0.0,0.0,0.0,2.718840098857138,0.1554234182832488,0.0,7.137417696867487e-07,7.722177315372392e-07,1.455134793104662e-06,1.0,0.0,0.0,0.0,0.0,0.0046790293417871,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.0945805087685585,0.06227861810475588,0.00019904780856450088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1cc2c(cc1NC(=O)CSCC(=O)O)oc1ccccc12,val::COc1cc2c(cc1NC(=O)CSCC(=O)O)oc1ccccc12__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,9,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,0.8230785727500916,0.0013439655303955078,0.3414634168148041,0.8069408535957336,0.04477611929178238,0.022658823058009148,0.13333334028720856,0.0,0.0,0.0,0.0,3.032730663335917,0.7269727955572307,0.0,0.0023915048222988844,0.002997296629473567,0.004944114945828915,0.0,0.0005535946693271399,0.002168416976928711,1.0,4.0,0.01953418366611004,,0.11302349343895912,0.4795408844947815,0.002384586725383997,0.0,0.0,0.0,0.0,0.0,0.0,0.02439025044441223,-0.3058010935783386,0.0,-4.2906031012535095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05207074945792556
run_a_stage2b,COc1cc2c(cc1NC(=O)CSCC(=O)O)oc1ccccc12,val::COc1cc2c(cc1NC(=O)CSCC(=O)O)oc1ccccc12__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,9,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,0.8154899477958679,0.002989649772644043,0.46341463923454285,2.72558856010437,0.0746268630027771,0.043798089027404785,0.13333334028720856,0.0,0.0,0.0,0.0,3.0585453274879852,1.3637215048074722,0.0,0.00576261430978775,0.007244321517646313,0.011541608721017838,0.0,0.0012776082148775458,0.004005849361419678,1.0,4.0,0.16985109448432922,,0.12417007051408291,0.7969099581241608,0.005767489317804575,0.0,0.0,0.0,0.0,0.0,0.0,-0.048780471086502075,-1.5684645175933838,0.01492537185549736,0.0044137053191661835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4248678022995591
run_a_stage2b,COc1ccc(-c2c[n+](CC(=O)c3cccs3)c3n2CCC3)cc1,val::COc1ccc(-c2c[n+](CC(=O)c3cccs3)c3n2CCC3)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.831221878528595,0.0,0.08695652335882187,0.2978751063346863,0.02500000037252903,0.019193928688764572,0.10000000149011612,0.0,0.0,0.0,0.0,2.8845068522084105,0.29122378397732973,0.0,4.488279898851033e-07,5.148285140421649e-07,1.0728836059570312e-06,1.0,0.0,0.0,0.0,0.0,0.006433489732444286,insufficient_validity_gain;return_input,0.098961366340518,0.10081694647669792,0.0004300389555282891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1,val::COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.6813260316848755,9.322166442871094e-05,0.15555556118488312,0.4399908781051636,0.027027027681469917,0.027487238869071007,0.09090909361839294,0.0,0.0,0.0,0.0,3.2888174454686494,0.3903612117283046,0.0,0.0001337548455921933,0.0001835235016187653,0.00033095033722929657,0.0,3.3915043786691967e-06,0.0,1.0,1.0,0.00791008211672306,,0.1026154663413763,0.15457003936171532,0.0005529215559363365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002272367477416992,0.0,-6.319768726825714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005838912911713123
run_a_stage2b,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4ccco4)c(Cl)c3n2)cc1,val::COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4ccco4)c(Cl)c3n2)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,8,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.7003940343856812,0.0011152029037475586,0.25,0.7183749675750732,0.037974681705236435,0.06209501251578331,0.1428571492433548,0.0,0.0,0.0,0.0,3.0140855190100235,0.6259493259713054,0.0,0.0018560773460194468,0.0024394281208515167,0.0043226624839007854,0.0,0.00015827524475753307,0.0005702972412109375,1.0,4.0,0.016816141083836555,,0.11136242002248764,0.4140176773071289,0.0018543837359175086,0.0,0.0,0.0,0.0,0.0,0.0,-0.041666656732559204,-0.24123930931091309,0.0,0.0017912574112415314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10152866970747709
run_a_stage2b,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4ccco4)c(Cl)c3n2)cc1,val::COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4ccco4)c(Cl)c3n2)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,8,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.6883941888809204,0.0035636425018310547,0.4375,2.017836332321167,0.050632912665605545,0.07895345985889435,0.3333333432674408,0.0,0.0,0.0,0.0,2.9981063475712877,1.3456637039780617,0.0,0.0060151671059429646,0.007710216101258993,0.013356874696910381,0.0,0.0004089626017957926,0.0017018318176269531,1.0,4.0,0.14874206483364105,,0.12191570736467838,0.7944638282060623,0.006014725542627275,0.0,0.0,0.0,0.0,0.0,0.0,-0.041666656732559204,-1.2297213077545166,0.01265823096036911,0.002699628472328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3357638455927372
run_a_stage2b,COc1ccc(-c2cc(COc3ccccc3)on2)cc1,val::COc1ccc(-c2cc(COc3ccccc3)on2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.2630622386932373,0.0,0.1315789520740509,0.5182798504829407,0.032786883413791656,0.026260586455464363,0.0,0.0,0.0,0.0,0.0,2.7127050360193117,0.3005009447224438,0.0,8.497020758113649e-07,9.058924206328811e-07,1.5266238051481196e-06,1.0,0.0,0.0,0.0,0.0,0.007702038157731295,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.10190885700285435,0.14519540965557098,0.0005371827282942832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(-c2cc3ccc(OCC(C)=O)cc3oc2=O)cc1,val::COc1ccc(-c2cc3ccc(OCC(C)=O)cc3oc2=O)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.1581010818481445,0.00020170211791992188,0.1190476194024086,0.2514056861400604,0.0,0.0,0.11764705926179886,0.0,0.0,0.0,0.0,3.2723850636513463,0.29954610019922256,0.0,0.0003472351818345487,0.00045492485514841974,0.0007611424080096185,0.0,3.3004474971676245e-05,0.00012969970703125,1.0,4.0,0.006029186304658651,,0.09765336290001869,0.0866371039301157,0.0003463009561528452,0.0,0.0,0.0,0.0,0.0,0.0,-0.0476190522313118,-0.00154075026512146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04800423979759216
run_a_stage2b,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC,val::COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,14,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.7022356986999512,0.0009905099868774414,0.22807016968727112,0.8970897793769836,0.010638297535479069,0.02131606452167034,0.11764705926179886,0.0,0.0,0.0,0.0,3.1101673904118097,0.5859569874592125,0.0,0.002811303362250328,0.003527287859469652,0.005634926725178957,0.0,0.0005002564867027104,0.0008615255355834961,1.0,4.0,0.020820491015911102,,0.11392248049378395,0.512650653719902,0.002807187323924154,0.0,0.0,0.0,0.0,0.0,0.0,-0.07017543911933899,-0.3228546977043152,0.0,-0.00012977980077266693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15092155849561095
run_a_stage2b,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC,val::COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,14,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.693924903869629,0.002300262451171875,0.45614033937454224,2.346536636352539,0.042553190141916275,0.05642102286219597,0.3529411852359772,0.0,0.0,0.0,0.0,3.028372225818738,1.4523741295561194,0.0,0.006468854378908873,0.008082227781414986,0.013313911855220795,0.0,0.0017666518688201904,0.004160284996032715,1.0,4.0,0.18038871884346008,,0.12368777208030224,0.7818998098373413,0.006466290098614991,0.0,0.0,0.0,0.0,0.0,0.0,-0.12280702590942383,-1.6881728172302246,-0.010638300329446793,-0.0013171955943107605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5558178294450045
run_a_stage2b,COc1ccc(-c2n[nH]c(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1,val::COc1ccc(-c2n[nH]c(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.7855091094970703,0.0,0.06382978707551956,0.07781826704740524,0.05263157933950424,0.030947942286729813,0.0,0.0,0.0,0.0,0.0,2.8734634246990614,0.14365291874855757,0.0,7.281181524376734e-07,8.217770641749667e-07,1.5125963273021625e-06,1.0,0.0,0.0,0.0,0.0,0.003297047223895788,insufficient_validity_gain;return_input,0.0898145604878664,0.03614399675279856,0.00011036150135623757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,9,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,0.66405189037323,0.000844419002532959,0.32692307233810425,0.6332047581672668,0.0,0.0,0.04545454680919647,0.0,0.0,0.0,0.0,3.0947951036341443,0.5306788086891174,0.0,0.0013522121589630842,0.0018172499258071184,0.0030823841225355864,0.0,3.4203338145744056e-05,0.0002206563949584961,1.0,4.0,0.012186966836452484,,0.10847768560051918,0.31959089264273643,0.0013484078808687627,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307233810425,-0.36097949743270874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16716794669628143
run_a_stage2b,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,9,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,0.6573939919471741,0.0030686259269714355,0.4615384638309479,2.005702495574951,0.07058823853731155,0.04828982800245285,0.22727273404598236,0.0,0.0,0.0,0.0,3.0947951036341443,1.2728975173085928,0.0,0.0057055153883993626,0.007439319510012865,0.011979958973824978,0.0,0.0002252287813462317,0.0016945600509643555,1.0,4.0,0.1445777863264084,,0.12214367650449276,0.7963579893112183,0.005690369987860322,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692310214042664,-1.6379733085632324,0.0,0.0017976127564907074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48596702609211206
run_a_stage2b,COc1ccc(-c2nnc(N(C)C(=O)c3ccco3)s2)cc1OC,val::COc1ccc(-c2nnc(N(C)C(=O)c3ccco3)s2)cc1OC__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,9,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.2243751287460327,0.0007628202438354492,0.3658536672592163,0.798555314540863,0.01515151560306549,0.02019515447318554,0.125,0.0,0.0,0.0,0.0,3.0951170142696562,0.7106928001157939,0.0,0.002302894601598382,0.002930901711806655,0.004809621721506119,0.0,0.00031664615380577743,0.001028299331665039,1.0,4.0,0.018224233761429787,,0.11266808770596981,0.4671493023633957,0.0022966787801124156,0.0,0.0,0.0,0.0,0.0,0.0,-0.048780471086502075,-0.34368401765823364,0.0,-0.0009129289537668228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1349297077395022
run_a_stage2b,COc1ccc(-c2nnc(N(C)C(=O)c3ccco3)s2)cc1OC,val::COc1ccc(-c2nnc(N(C)C(=O)c3ccco3)s2)cc1OC__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,9,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.2181038856506348,0.0026339292526245117,0.5121951103210449,2.492141008377075,0.03030303120613098,0.04381341114640236,0.375,0.0,0.0,0.0,0.0,3.0951170142696562,1.5514867464080453,0.0,0.006122243124991655,0.007637281436473131,0.012120218016207218,0.0,0.0008201230666600168,0.0017533302307128906,1.0,4.0,0.1821078062057495,,0.12318186275660992,0.7833253294229507,0.006113407318480313,0.0,0.0,0.0,0.0,0.0,0.0,-0.04878050088882446,-1.1661696434020996,-0.01515151560306549,-0.004484646022319794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3565955888479948
run_a_stage2b,COc1ccc(-c2noc(CCC(=O)NCCN(C)Cc3ccccc3)n2)cc1,val::COc1ccc(-c2noc(CCC(=O)NCCN(C)Cc3ccccc3)n2)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,13,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.592578411102295,0.001325368881225586,0.2982456088066101,0.7551687359809875,0.020618556067347527,0.08568096905946732,0.11764705926179886,0.0,0.0,0.0,0.0,3.110760041993146,0.6467236503958702,0.0,0.002327038673684001,0.0029610698111355305,0.004653701093047857,0.0,0.0004978231736458838,0.0009828805923461914,1.0,4.0,0.017430195584893227,,0.11244569532573223,0.4428737014532089,0.002311642892891541,0.0,0.0,0.0,0.0,0.0,0.0,-0.03508773446083069,-0.32320886850357056,0.0,-0.004967555403709412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11713184043765068
run_a_stage2b,COc1ccc(-c2noc(CCC(=O)NCCN(C)Cc3ccccc3)n2)cc1,val::COc1ccc(-c2noc(CCC(=O)NCCN(C)Cc3ccccc3)n2)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,13,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.5832610130310059,0.0041610002517700195,0.4385964870452881,2.0507547855377197,0.09278350323438644,0.1346282660961151,0.3529411852359772,0.0,0.0,0.0,0.0,2.8246330333177077,1.4306669384241104,0.0,0.007952544838190079,0.009706249460577965,0.013997950591146946,0.0,0.0033780387602746487,0.007731795310974121,1.0,4.0,0.2535949945449829,,0.11686843074858189,0.6984792202711105,0.00793754041660577,0.0,0.0,0.0,0.0,0.0,0.0,-0.2280701994895935,-1.626218557357788,-0.010309278964996338,-0.050199955701828,-0.05882352590560913,0.0,0.0,0.0,0.0,0.0,0.0,-0.716307632625103
run_a_stage2b,COc1ccc(-n2c(C)cc(C(=O)CSc3nn4c(=O)c(C(C)(C)C)nnc4s3)c2C)cc1,val::COc1ccc(-n2c(C)cc(C(=O)CSc3nn4c(=O)c(C(C)(C)C)nnc4s3)c2C)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,13,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.9968569278717041,0.0002627372741699219,0.1803278625011444,0.25534945726394653,0.009523809887468815,0.0019524365197867155,0.095238097012043,0.0,0.0,0.0,0.0,3.044860268344784,0.34941524284658954,0.0,0.0003575936134438962,0.0004521834198385477,0.0006908699870109558,0.0,2.8875585485366173e-05,0.00024056434631347656,1.0,4.0,0.005688565783202648,,0.09679661504924297,0.0775756724178791,0.000356984804966487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022487401962280273,0.0,0.00011247198563069105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005593732494162396
run_a_stage2b,COc1ccc(-n2c(SCC(=O)Nc3ccc(Br)cc3)nc(O)cc2=O)cc1,val::COc1ccc(-n2c(SCC(=O)Nc3ccc(Br)cc3)nc(O)cc2=O)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.449649691581726,0.0,0.043478261679410934,0.11949663609266281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1878673411780074,0.07335242070257664,0.0,5.93603601828363e-07,6.542955475197232e-07,1.1680077705022995e-06,1.0,0.0,0.0,0.0,0.0,0.0034771079663187265,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.09026051498949528,0.03781732823699713,0.00013510593271348625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(-n2cnc3scc(-c4ccccc4)c3c2=O)cc1,val::COc1ccc(-n2cnc3scc(-c4ccccc4)c3c2=O)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.002280592918396,0.00027441978454589844,0.12195122241973877,0.4817456007003784,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,2.730224757189787,0.3332967162132263,0.0,0.0006250630249269307,0.0008287571254186332,0.0015158526366576552,0.0,2.448679879307747e-05,0.0,1.0,4.0,0.008227722719311714,,0.10402653738856316,0.17851146683096886,0.0006215983303263783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003400444984436035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008501112461090088
run_a_stage2b,COc1ccc(C(=O)CC[NH+]2CCN(c3ccccc3F)CC2)cc1,val::COc1ccc(C(=O)CC[NH+]2CCN(c3ccccc3F)CC2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0885313749313354,0.0,0.11764705926179886,0.10563547164201736,0.010989011265337467,0.019369350746273994,0.0555555559694767,0.0,0.0,0.0,0.0,2.982450497657261,0.21544283209368587,0.0,4.942471605318133e-07,5.504894033947494e-07,1.0662403155947686e-06,1.0,0.0,0.0,0.0,0.0,0.003988097887486219,insufficient_validity_gain;return_input,0.09265919774770737,0.0476087499409914,0.00019995610637124628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c(OC)c1,val::COc1ccc(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c(OC)c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,10,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,0.8508366942405701,0.0017390847206115723,0.3333333432674408,1.3520455360412598,0.012658228166401386,0.004133705049753189,0.1764705926179886,0.0,0.0,0.0,0.0,2.7609201807735704,0.861506974324584,0.0,0.002915684599429369,0.003759159240871668,0.006055589299649,0.0,0.00028134736930951476,0.0006196498870849609,1.0,3.0,0.039896391332149506,,0.11907409876585007,0.7178384363651276,0.0038768884842284024,0.0,0.0,0.0,0.0,0.0,0.0,-0.020833313465118408,-0.20952308177947998,0.0,0.00042616226710379124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07310754334321246
run_a_stage2b,COc1ccc(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c(OC)c1,val::COc1ccc(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c(OC)c1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,10,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,0.842879056930542,0.0030565857887268066,0.5,3.4051625728607178,0.037974681705236435,0.02951253205537796,0.29411765933036804,0.0,0.0,0.0,0.0,2.7609201807735704,1.6907611172646284,0.0,0.005626082886010408,0.007197416853159666,0.011233307421207428,0.0,0.0005213620024733245,0.0013622044352814555,1.0,4.0,0.20762327313423157,,0.12569677829742432,0.7793107628822327,0.00562431791331619,0.0,0.0,0.0,0.0,0.0,0.0,-0.020833313465118408,-1.3478467464447021,0.0,-0.010525263845920563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3604263160377741
run_a_stage2b,COc1ccc(C(=O)NC2CC2)cc1OC1CCN(Cc2cc(C)cc(C)c2)CC1,val::COc1ccc(C(=O)NC2CC2)cc1OC1CCN(Cc2cc(C)cc(C)c2)CC1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.8115506172180176,0.0,0.0923076942563057,0.6244730949401855,0.08403361588716507,0.10188032686710358,0.0476190485060215,0.0,0.0,0.0,0.0,3.275260030742061,0.40554871410131454,0.0,5.429654947874951e-07,6.339324727377971e-07,1.2483446880651172e-06,1.0,0.0,0.0,0.0,0.0,0.010572374798357487,insufficient_validity_gain;return_input,0.10569092445075512,0.21479324251413345,0.0011242195032536983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(C(=O)NCc2ccc(C)cc2)cc1S(=O)(=O)N1CCCc2ccccc21,val::COc1ccc(C(=O)NCc2ccc(C)cc2)cc1S(=O)(=O)N1CCCc2ccccc21__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0893635749816895,0.0,0.13114753365516663,0.5114147663116455,0.01886792480945587,0.0165988951921463,0.0,0.0,0.0,0.0,0.0,3.5476602787479803,0.28201887384057045,0.0,5.419734634415363e-07,5.849632316312636e-07,1.1680077705022995e-06,1.0,0.0,0.0,0.0,0.0,0.0076880971901118755,insufficient_validity_gain;return_input,0.10101188160479069,0.12933777645230293,0.000577896207687445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,COc1ccc(C(=O)c2nc3ccccc3n2C(C)C)cc1,val::COc1ccc(C(=O)c2nc3ccccc3n2C(C)C)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.7315682172775269,6.687641143798828e-05,0.0714285746216774,0.1747385710477829,0.014084506779909134,0.0003178655751980841,0.0,0.0,0.0,0.0,0.0,2.980897177154224,0.12927719055733178,0.0,0.0001883344230009243,0.0002472776686772704,0.0003993143909610808,0.0,1.5638235709047876e-05,3.886222839355469e-05,1.0,4.0,0.004038325510919094,,0.0927373468875885,0.04947402235120535,0.00018758722217171453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011793926358222961,0.0,-6.373444921337068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002964415201859083
run_a_stage2b,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3N2)cc1,val::COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3N2)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,10,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,2.2547976970672607,0.0013163089752197266,0.3283582031726837,0.9341831803321838,0.008620689623057842,0.012813599780201912,0.25925925374031067,0.0,0.0,0.0,0.0,3.4815378128826295,0.8329873415641487,0.0,0.003036803798750043,0.003940971102565527,0.006647120695561171,0.0,0.00030337870703078806,0.0007513165473937988,1.0,4.0,0.027428193017840385,,0.11519319005310535,0.5681333690881729,0.0030399279203265905,0.0,0.0,0.0,0.0,0.0,0.0,-0.014925390481948853,-0.17200225591659546,0.0,0.002720584161579609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057245808420702815
run_a_stage2b,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3N2)cc1,val::COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3N2)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,10,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,2.246786117553711,0.0020127296447753906,0.4029850661754608,2.4012134075164795,0.03448275849223137,0.02616884745657444,0.3333333432674408,0.0,0.0,0.0,0.0,3.492300879301866,1.3776467316783965,0.0,0.004770351108163595,0.006100214086472988,0.010249380953609943,0.0,0.000969168555457145,0.0023360252380371094,1.0,3.0,0.17188270390033722,,0.1216222457587719,0.7889710366725922,0.006477894610725343,0.0,0.0,0.0,0.0,0.0,0.0,-0.014925390481948853,-0.7207639217376709,0.0,-0.0019053202122449875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19559270096942782
